Data,Hora (UTC),DiaSemChuva,Precipitacao,Latitude,Longitude,Temp. Ins. (C),Temp. Max. (C),Temp. Min. (C),Umi. Ins. (%),Umi. Max. (%),Umi. Min. (%),Pto Orvalho Ins. (C),Pto Orvalho Max. (C),Pto Orvalho Min. (C),Pressao Ins. (hPa),Pressao Max. (hPa),Pressao Min. (hPa),Vel. Vento (m/s),Dir. Vento (m/s),Raj. Vento (m/s),Chuva (mm),ClassificacaoRF
17/08/2019,15,12.0,0.0,-7.81,-54.82,30.6,30.7,28.5,62.0,78.0,61.0,22.6,24.7,21.7,993.2,993.8,993.2,1.7,81.0,4.9,0.0,alto
28/08/2019,0,5.0,0.0,-6.47,-55.02,27.3,27.6,26.7,62.0,73.0,59.0,19.3,21.5,19.0,991.9,991.9,991.2,0.4,114.0,4.7,0.0,alto
28/08/2019,0,5.0,0.0,-6.45,-55.02,27.3,27.6,26.7,62.0,73.0,59.0,19.3,21.5,19.0,991.9,991.9,991.2,0.4,114.0,4.7,0.0,alto
28/08/2019,0,3.0,0.0,-5.73,-53.44,27.3,27.6,26.7,62.0,73.0,59.0,19.3,21.5,19.0,991.9,991.9,991.2,0.4,114.0,4.7,0.0,médio
17/08/2019,16,27.0,0.0,-6.84,-55.16,31.1,31.3,29.9,56.0,66.0,55.0,21.3,23.2,20.8,992.1,993.2,992.1,1.8,75.0,5.8,0.0,alto
17/08/2019,16,6.0,0.0,-6.61,-53.56,31.1,31.3,29.9,56.0,66.0,55.0,21.3,23.2,20.8,992.1,993.2,992.1,1.8,75.0,5.8,0.0,alto
17/08/2019,16,3.0,0.0,-5.76,-53.56,31.1,31.3,29.9,56.0,66.0,55.0,21.3,23.2,20.8,992.1,993.2,992.1,1.8,75.0,5.8,0.0,alto
17/08/2019,3,75.0,0.0,-8.76,-55.0,21.5,22.0,21.5,97.0,97.0,96.0,21.0,21.5,21.0,992.8,992.9,992.7,0.2,2.0,0.7,0.0,alto
17/08/2019,3,72.0,0.0,-8.74,-55.0,21.5,22.0,21.5,97.0,97.0,96.0,21.0,21.5,21.0,992.8,992.9,992.7,0.2,2.0,0.7,0.0,alto
17/08/2019,3,72.0,0.0,-8.74,-55.02,21.5,22.0,21.5,97.0,97.0,96.0,21.0,21.5,21.0,992.8,992.9,992.7,0.2,2.0,0.7,0.0,alto
17/08/2019,3,12.0,0.0,-7.83,-54.82,21.5,22.0,21.5,97.0,97.0,96.0,21.0,21.5,21.0,992.8,992.9,992.7,0.2,2.0,0.7,0.0,alto
17/08/2019,3,12.0,0.0,-7.83,-54.84,21.5,22.0,21.5,97.0,97.0,96.0,21.0,21.5,21.0,992.8,992.9,992.7,0.2,2.0,0.7,0.0,alto
17/08/2019,3,12.0,0.0,-7.81,-54.82,21.5,22.0,21.5,97.0,97.0,96.0,21.0,21.5,21.0,992.8,992.9,992.7,0.2,2.0,0.7,0.0,alto
17/08/2019,3,12.0,0.0,-7.81,-54.84,21.5,22.0,21.5,97.0,97.0,96.0,21.0,21.5,21.0,992.8,992.9,992.7,0.2,2.0,0.7,0.0,alto
17/08/2019,3,3.0,0.0,-5.76,-53.58,21.5,22.0,21.5,97.0,97.0,96.0,21.0,21.5,21.0,992.8,992.9,992.7,0.2,2.0,0.7,0.0,alto
17/08/2019,19,72.0,0.0,-8.74,-55.02,30.9,32.2,30.8,51.0,55.0,48.0,19.6,20.9,19.0,989.7,990.3,989.7,1.5,62.0,4.7,0.0,alto
17/08/2019,19,70.0,0.0,-8.68,-55.07,30.9,32.2,30.8,51.0,55.0,48.0,19.6,20.9,19.0,989.7,990.3,989.7,1.5,62.0,4.7,0.0,alto
17/08/2019,19,69.0,0.0,-8.68,-55.09,30.9,32.2,30.8,51.0,55.0,48.0,19.6,20.9,19.0,989.7,990.3,989.7,1.5,62.0,4.7,0.0,alto
17/08/2019,19,39.0,0.0,-8.11,-54.76,30.9,32.2,30.8,51.0,55.0,48.0,19.6,20.9,19.0,989.7,990.3,989.7,1.5,62.0,4.7,0.0,alto
17/08/2019,19,27.0,0.0,-8.09,-54.74,30.9,32.2,30.8,51.0,55.0,48.0,19.6,20.9,19.0,989.7,990.3,989.7,1.5,62.0,4.7,0.0,alto
17/08/2019,19,27.0,0.0,-8.09,-54.78,30.9,32.2,30.8,51.0,55.0,48.0,19.6,20.9,19.0,989.7,990.3,989.7,1.5,62.0,4.7,0.0,alto
17/08/2019,19,10.0,0.0,-6.15,-53.5,30.9,32.2,30.8,51.0,55.0,48.0,19.6,20.9,19.0,989.7,990.3,989.7,1.5,62.0,4.7,0.0,alto
17/08/2019,19,10.0,0.0,-6.15,-53.52,30.9,32.2,30.8,51.0,55.0,48.0,19.6,20.9,19.0,989.7,990.3,989.7,1.5,62.0,4.7,0.0,alto
17/08/2019,19,3.0,0.0,-6.58,-53.48,30.9,32.2,30.8,51.0,55.0,48.0,19.6,20.9,19.0,989.7,990.3,989.7,1.5,62.0,4.7,0.0,alto
17/08/2019,19,70.0,0.0,-8.74,-54.96,30.9,32.2,30.8,51.0,55.0,48.0,19.6,20.9,19.0,989.7,990.3,989.7,1.5,62.0,4.7,0.0,alto
17/08/2019,19,16.0,0.0,-8.33,-54.83,30.9,32.2,30.8,51.0,55.0,48.0,19.6,20.9,19.0,989.7,990.3,989.7,1.5,62.0,4.7,0.0,alto
17/08/2019,19,1.0,0.0,-6.56,-53.56,30.9,32.2,30.8,51.0,55.0,48.0,19.6,20.9,19.0,989.7,990.3,989.7,1.5,62.0,4.7,0.0,médio
17/08/2019,19,0.0,0.0,-6.43,-53.4,30.9,32.2,30.8,51.0,55.0,48.0,19.6,20.9,19.0,989.7,990.3,989.7,1.5,62.0,4.7,0.0,alto
17/08/2019,19,0.0,0.0,-6.43,-53.42,30.9,32.2,30.8,51.0,55.0,48.0,19.6,20.9,19.0,989.7,990.3,989.7,1.5,62.0,4.7,0.0,médio
17/08/2019,19,0.0,0.0,-6.41,-53.4,30.9,32.2,30.8,51.0,55.0,48.0,19.6,20.9,19.0,989.7,990.3,989.7,1.5,62.0,4.7,0.0,alto
17/08/2019,19,7.0,0.0,-6.37,-53.53,30.9,32.2,30.8,51.0,55.0,48.0,19.6,20.9,19.0,989.7,990.3,989.7,1.5,62.0,4.7,0.0,alto
17/08/2019,19,11.0,0.0,-5.91,-53.53,30.9,32.2,30.8,51.0,55.0,48.0,19.6,20.9,19.0,989.7,990.3,989.7,1.5,62.0,4.7,0.0,alto
17/08/2019,19,11.0,0.0,-5.91,-53.55,30.9,32.2,30.8,51.0,55.0,48.0,19.6,20.9,19.0,989.7,990.3,989.7,1.5,62.0,4.7,0.0,alto
28/08/2019,23,5.0,0.0,-7.03,-55.23,28.4,29.5,28.1,67.0,68.0,58.0,21.7,21.7,20.3,990.0,990.0,989.2,0.4,162.0,1.1,0.0,alto
28/08/2019,23,5.0,0.0,-6.9,-55.09,28.4,29.5,28.1,67.0,68.0,58.0,21.7,21.7,20.3,990.0,990.0,989.2,0.4,162.0,1.1,0.0,alto
28/08/2019,23,5.0,0.0,-6.9,-55.11,28.4,29.5,28.1,67.0,68.0,58.0,21.7,21.7,20.3,990.0,990.0,989.2,0.4,162.0,1.1,0.0,alto
28/08/2019,23,5.0,0.0,-6.88,-55.09,28.4,29.5,28.1,67.0,68.0,58.0,21.7,21.7,20.3,990.0,990.0,989.2,0.4,162.0,1.1,0.0,alto
28/08/2019,23,5.0,0.0,-6.6,-55.05,28.4,29.5,28.1,67.0,68.0,58.0,21.7,21.7,20.3,990.0,990.0,989.2,0.4,162.0,1.1,0.0,alto
28/08/2019,23,5.0,0.0,-6.49,-55.03,28.4,29.5,28.1,67.0,68.0,58.0,21.7,21.7,20.3,990.0,990.0,989.2,0.4,162.0,1.1,0.0,alto
28/08/2019,23,5.0,0.0,-6.49,-55.05,28.4,29.5,28.1,67.0,68.0,58.0,21.7,21.7,20.3,990.0,990.0,989.2,0.4,162.0,1.1,0.0,alto
28/08/2019,23,4.0,0.0,-8.52,-54.98,28.4,29.5,28.1,67.0,68.0,58.0,21.7,21.7,20.3,990.0,990.0,989.2,0.4,162.0,1.1,0.0,alto
28/08/2019,23,4.0,0.0,-8.52,-55.0,28.4,29.5,28.1,67.0,68.0,58.0,21.7,21.7,20.3,990.0,990.0,989.2,0.4,162.0,1.1,0.0,alto
28/08/2019,23,4.0,0.0,-8.37,-54.95,28.4,29.5,28.1,67.0,68.0,58.0,21.7,21.7,20.3,990.0,990.0,989.2,0.4,162.0,1.1,0.0,alto
28/08/2019,23,3.0,0.0,-8.2,-55.14,28.4,29.5,28.1,67.0,68.0,58.0,21.7,21.7,20.3,990.0,990.0,989.2,0.4,162.0,1.1,0.0,alto
28/08/2019,23,5.0,0.0,-8.11,-54.82,28.4,29.5,28.1,67.0,68.0,58.0,21.7,21.7,20.3,990.0,990.0,989.2,0.4,162.0,1.1,0.0,alto
28/08/2019,23,5.0,0.0,-8.11,-54.84,28.4,29.5,28.1,67.0,68.0,58.0,21.7,21.7,20.3,990.0,990.0,989.2,0.4,162.0,1.1,0.0,alto
28/08/2019,23,5.0,0.0,-8.09,-54.82,28.4,29.5,28.1,67.0,68.0,58.0,21.7,21.7,20.3,990.0,990.0,989.2,0.4,162.0,1.1,0.0,alto
28/08/2019,23,5.0,0.0,-8.09,-54.84,28.4,29.5,28.1,67.0,68.0,58.0,21.7,21.7,20.3,990.0,990.0,989.2,0.4,162.0,1.1,0.0,alto
28/08/2019,23,5.0,0.0,-7.98,-54.85,28.4,29.5,28.1,67.0,68.0,58.0,21.7,21.7,20.3,990.0,990.0,989.2,0.4,162.0,1.1,0.0,alto
28/08/2019,23,5.0,0.0,-7.98,-54.87,28.4,29.5,28.1,67.0,68.0,58.0,21.7,21.7,20.3,990.0,990.0,989.2,0.4,162.0,1.1,0.0,alto
28/08/2019,23,4.0,0.0,-7.49,-54.98,28.4,29.5,28.1,67.0,68.0,58.0,21.7,21.7,20.3,990.0,990.0,989.2,0.4,162.0,1.1,0.0,alto
28/08/2019,23,4.0,0.0,-7.49,-55.0,28.4,29.5,28.1,67.0,68.0,58.0,21.7,21.7,20.3,990.0,990.0,989.2,0.4,162.0,1.1,0.0,alto
17/08/2019,18,72.0,0.0,-8.74,-55.02,32.0,32.7,31.3,50.0,54.0,48.0,20.2,21.9,19.3,990.3,991.1,990.3,2.0,103.0,7.8,0.0,alto
17/08/2019,17,73.0,0.0,-8.74,-55.04,32.0,32.2,30.7,53.0,62.0,52.0,21.4,22.9,20.5,991.1,992.1,991.1,1.5,55.0,5.7,0.0,alto
17/08/2019,17,68.0,0.0,-8.72,-55.02,32.0,32.2,30.7,53.0,62.0,52.0,21.4,22.9,20.5,991.1,992.1,991.1,1.5,55.0,5.7,0.0,alto
17/08/2019,17,56.0,0.0,-8.69,-54.58,32.0,32.2,30.7,53.0,62.0,52.0,21.4,22.9,20.5,991.1,992.1,991.1,1.5,55.0,5.7,0.0,alto
17/08/2019,17,56.0,0.0,-8.69,-54.6,32.0,32.2,30.7,53.0,62.0,52.0,21.4,22.9,20.5,991.1,992.1,991.1,1.5,55.0,5.7,0.0,alto
17/08/2019,17,17.0,0.0,-8.56,-54.59,32.0,32.2,30.7,53.0,62.0,52.0,21.4,22.9,20.5,991.1,992.1,991.1,1.5,55.0,5.7,0.0,alto
17/08/2019,17,17.0,0.0,-8.56,-54.61,32.0,32.2,30.7,53.0,62.0,52.0,21.4,22.9,20.5,991.1,992.1,991.1,1.5,55.0,5.7,0.0,alto
17/08/2019,17,30.0,0.0,-8.55,-54.81,32.0,32.2,30.7,53.0,62.0,52.0,21.4,22.9,20.5,991.1,992.1,991.1,1.5,55.0,5.7,0.0,alto
17/08/2019,17,12.0,0.0,-8.54,-54.59,32.0,32.2,30.7,53.0,62.0,52.0,21.4,22.9,20.5,991.1,992.1,991.1,1.5,55.0,5.7,0.0,alto
17/08/2019,17,23.0,0.0,-8.54,-54.79,32.0,32.2,30.7,53.0,62.0,52.0,21.4,22.9,20.5,991.1,992.1,991.1,1.5,55.0,5.7,0.0,alto
17/08/2019,17,34.0,0.0,-8.54,-54.83,32.0,32.2,30.7,53.0,62.0,52.0,21.4,22.9,20.5,991.1,992.1,991.1,1.5,55.0,5.7,0.0,alto
17/08/2019,17,12.0,0.0,-8.52,-54.55,32.0,32.2,30.7,53.0,62.0,52.0,21.4,22.9,20.5,991.1,992.1,991.1,1.5,55.0,5.7,0.0,alto
17/08/2019,17,12.0,0.0,-8.52,-54.61,32.0,32.2,30.7,53.0,62.0,52.0,21.4,22.9,20.5,991.1,992.1,991.1,1.5,55.0,5.7,0.0,alto
17/08/2019,17,12.0,0.0,-8.48,-54.6,32.0,32.2,30.7,53.0,62.0,52.0,21.4,22.9,20.5,991.1,992.1,991.1,1.5,55.0,5.7,0.0,alto
17/08/2019,17,16.0,0.0,-8.33,-54.83,32.0,32.2,30.7,53.0,62.0,52.0,21.4,22.9,20.5,991.1,992.1,991.1,1.5,55.0,5.7,0.0,alto
17/08/2019,17,17.0,0.0,-8.33,-54.91,32.0,32.2,30.7,53.0,62.0,52.0,21.4,22.9,20.5,991.1,992.1,991.1,1.5,55.0,5.7,0.0,alto
17/08/2019,17,16.0,0.0,-8.31,-54.79,32.0,32.2,30.7,53.0,62.0,52.0,21.4,22.9,20.5,991.1,992.1,991.1,1.5,55.0,5.7,0.0,alto
17/08/2019,17,22.0,0.0,-8.31,-54.85,32.0,32.2,30.7,53.0,62.0,52.0,21.4,22.9,20.5,991.1,992.1,991.1,1.5,55.0,5.7,0.0,alto
17/08/2019,17,22.0,0.0,-8.31,-54.91,32.0,32.2,30.7,53.0,62.0,52.0,21.4,22.9,20.5,991.1,992.1,991.1,1.5,55.0,5.7,0.0,alto
17/08/2019,17,18.0,0.0,-8.29,-54.79,32.0,32.2,30.7,53.0,62.0,52.0,21.4,22.9,20.5,991.1,992.1,991.1,1.5,55.0,5.7,0.0,alto
17/08/2019,17,24.0,0.0,-8.27,-54.81,32.0,32.2,30.7,53.0,62.0,52.0,21.4,22.9,20.5,991.1,992.1,991.1,1.5,55.0,5.7,0.0,alto
17/08/2019,17,10.0,0.0,-7.88,-54.88,32.0,32.2,30.7,53.0,62.0,52.0,21.4,22.9,20.5,991.1,992.1,991.1,1.5,55.0,5.7,0.0,alto
17/08/2019,17,10.0,0.0,-7.88,-54.9,32.0,32.2,30.7,53.0,62.0,52.0,21.4,22.9,20.5,991.1,992.1,991.1,1.5,55.0,5.7,0.0,alto
17/08/2019,17,12.0,0.0,-7.81,-54.84,32.0,32.2,30.7,53.0,62.0,52.0,21.4,22.9,20.5,991.1,992.1,991.1,1.5,55.0,5.7,0.0,alto
17/08/2019,17,26.0,0.0,-7.19,-55.16,32.0,32.2,30.7,53.0,62.0,52.0,21.4,22.9,20.5,991.1,992.1,991.1,1.5,55.0,5.7,0.0,alto
17/08/2019,17,8.0,0.0,-6.63,-53.53,32.0,32.2,30.7,53.0,62.0,52.0,21.4,22.9,20.5,991.1,992.1,991.1,1.5,55.0,5.7,0.0,alto
17/08/2019,17,0.0,0.0,-6.41,-53.4,32.0,32.2,30.7,53.0,62.0,52.0,21.4,22.9,20.5,991.1,992.1,991.1,1.5,55.0,5.7,0.0,alto
17/08/2019,17,29.0,0.0,-6.4,-54.86,32.0,32.2,30.7,53.0,62.0,52.0,21.4,22.9,20.5,991.1,992.1,991.1,1.5,55.0,5.7,0.0,alto
17/08/2019,17,29.0,0.0,-6.4,-54.88,32.0,32.2,30.7,53.0,62.0,52.0,21.4,22.9,20.5,991.1,992.1,991.1,1.5,55.0,5.7,0.0,alto
17/08/2019,17,11.0,0.0,-5.87,-53.9,32.0,32.2,30.7,53.0,62.0,52.0,21.4,22.9,20.5,991.1,992.1,991.1,1.5,55.0,5.7,0.0,alto
17/08/2019,17,3.0,0.0,-5.76,-53.56,32.0,32.2,30.7,53.0,62.0,52.0,21.4,22.9,20.5,991.1,992.1,991.1,1.5,55.0,5.7,0.0,alto
17/08/2019,17,3.0,0.0,-5.74,-53.58,32.0,32.2,30.7,53.0,62.0,52.0,21.4,22.9,20.5,991.1,992.1,991.1,1.5,55.0,5.7,0.0,alto
28/08/2019,23,5.0,0.0,-6.47,-55.02,28.4,29.5,28.1,67.0,68.0,58.0,21.7,21.7,20.3,990.0,990.0,989.2,0.4,162.0,1.1,0.0,alto
28/08/2019,23,5.0,0.0,-6.47,-55.04,28.4,29.5,28.1,67.0,68.0,58.0,21.7,21.7,20.3,990.0,990.0,989.2,0.4,162.0,1.1,0.0,alto
28/08/2019,23,5.0,0.0,-6.45,-55.02,28.4,29.5,28.1,67.0,68.0,58.0,21.7,21.7,20.3,990.0,990.0,989.2,0.4,162.0,1.1,0.0,alto
28/08/2019,23,5.0,0.0,-6.45,-55.04,28.4,29.5,28.1,67.0,68.0,58.0,21.7,21.7,20.3,990.0,990.0,989.2,0.4,162.0,1.1,0.0,alto
28/08/2019,23,5.0,0.0,-6.34,-55.14,28.4,29.5,28.1,67.0,68.0,58.0,21.7,21.7,20.3,990.0,990.0,989.2,0.4,162.0,1.1,0.0,alto
28/08/2019,23,5.0,0.0,-6.34,-55.16,28.4,29.5,28.1,67.0,68.0,58.0,21.7,21.7,20.3,990.0,990.0,989.2,0.4,162.0,1.1,0.0,alto
28/08/2019,23,3.0,0.0,-5.73,-53.44,28.4,29.5,28.1,67.0,68.0,58.0,21.7,21.7,20.3,990.0,990.0,989.2,0.4,162.0,1.1,0.0,médio
28/08/2019,23,4.0,0.0,-5.73,-53.46,28.4,29.5,28.1,67.0,68.0,58.0,21.7,21.7,20.3,990.0,990.0,989.2,0.4,162.0,1.1,0.0,médio
17/08/2019,18,75.0,0.0,-8.76,-54.96,32.0,32.7,31.3,50.0,54.0,48.0,20.2,21.9,19.3,990.3,991.1,990.3,2.0,103.0,7.8,0.0,alto
17/08/2019,18,73.0,0.0,-8.74,-55.04,32.0,32.7,31.3,50.0,54.0,48.0,20.2,21.9,19.3,990.3,991.1,990.3,2.0,103.0,7.8,0.0,alto
17/08/2019,18,71.0,0.0,-8.72,-55.04,32.0,32.7,31.3,50.0,54.0,48.0,20.2,21.9,19.3,990.3,991.1,990.3,2.0,103.0,7.8,0.0,alto
17/08/2019,18,56.0,0.0,-8.69,-54.58,32.0,32.7,31.3,50.0,54.0,48.0,20.2,21.9,19.3,990.3,991.1,990.3,2.0,103.0,7.8,0.0,alto
17/08/2019,18,62.0,0.0,-8.67,-54.6,32.0,32.7,31.3,50.0,54.0,48.0,20.2,21.9,19.3,990.3,991.1,990.3,2.0,103.0,7.8,0.0,alto
17/08/2019,18,17.0,0.0,-8.56,-54.59,32.0,32.7,31.3,50.0,54.0,48.0,20.2,21.9,19.3,990.3,991.1,990.3,2.0,103.0,7.8,0.0,alto
17/08/2019,18,30.0,0.0,-8.55,-54.81,32.0,32.7,31.3,50.0,54.0,48.0,20.2,21.9,19.3,990.3,991.1,990.3,2.0,103.0,7.8,0.0,alto
17/08/2019,18,34.0,0.0,-8.54,-54.83,32.0,32.7,31.3,50.0,54.0,48.0,20.2,21.9,19.3,990.3,991.1,990.3,2.0,103.0,7.8,0.0,alto
17/08/2019,18,12.0,0.0,-8.52,-54.55,32.0,32.7,31.3,50.0,54.0,48.0,20.2,21.9,19.3,990.3,991.1,990.3,2.0,103.0,7.8,0.0,alto
17/08/2019,18,12.0,0.0,-8.48,-54.62,32.0,32.7,31.3,50.0,54.0,48.0,20.2,21.9,19.3,990.3,991.1,990.3,2.0,103.0,7.8,0.0,alto
17/08/2019,18,16.0,0.0,-8.33,-54.83,32.0,32.7,31.3,50.0,54.0,48.0,20.2,21.9,19.3,990.3,991.1,990.3,2.0,103.0,7.8,0.0,alto
17/08/2019,18,17.0,0.0,-8.33,-54.91,32.0,32.7,31.3,50.0,54.0,48.0,20.2,21.9,19.3,990.3,991.1,990.3,2.0,103.0,7.8,0.0,alto
17/08/2019,18,16.0,0.0,-8.31,-54.79,32.0,32.7,31.3,50.0,54.0,48.0,20.2,21.9,19.3,990.3,991.1,990.3,2.0,103.0,7.8,0.0,alto
17/08/2019,18,22.0,0.0,-8.31,-54.85,32.0,32.7,31.3,50.0,54.0,48.0,20.2,21.9,19.3,990.3,991.1,990.3,2.0,103.0,7.8,0.0,alto
17/08/2019,18,22.0,0.0,-8.31,-54.91,32.0,32.7,31.3,50.0,54.0,48.0,20.2,21.9,19.3,990.3,991.1,990.3,2.0,103.0,7.8,0.0,alto
17/08/2019,18,18.0,0.0,-8.29,-54.79,32.0,32.7,31.3,50.0,54.0,48.0,20.2,21.9,19.3,990.3,991.1,990.3,2.0,103.0,7.8,0.0,alto
17/08/2019,18,24.0,0.0,-7.19,-55.14,32.0,32.7,31.3,50.0,54.0,48.0,20.2,21.9,19.3,990.3,991.1,990.3,2.0,103.0,7.8,0.0,alto
17/08/2019,18,27.0,0.0,-7.18,-55.14,32.0,32.7,31.3,50.0,54.0,48.0,20.2,21.9,19.3,990.3,991.1,990.3,2.0,103.0,7.8,0.0,alto
17/08/2019,18,30.0,0.0,-7.18,-55.16,32.0,32.7,31.3,50.0,54.0,48.0,20.2,21.9,19.3,990.3,991.1,990.3,2.0,103.0,7.8,0.0,alto
17/08/2019,18,8.0,0.0,-6.63,-53.53,32.0,32.7,31.3,50.0,54.0,48.0,20.2,21.9,19.3,990.3,991.1,990.3,2.0,103.0,7.8,0.0,alto
17/08/2019,18,0.0,0.0,-6.41,-53.4,32.0,32.7,31.3,50.0,54.0,48.0,20.2,21.9,19.3,990.3,991.1,990.3,2.0,103.0,7.8,0.0,alto
17/08/2019,18,29.0,0.0,-6.4,-54.86,32.0,32.7,31.3,50.0,54.0,48.0,20.2,21.9,19.3,990.3,991.1,990.3,2.0,103.0,7.8,0.0,alto
17/08/2019,18,29.0,0.0,-6.4,-54.88,32.0,32.7,31.3,50.0,54.0,48.0,20.2,21.9,19.3,990.3,991.1,990.3,2.0,103.0,7.8,0.0,alto
17/08/2019,18,29.0,0.0,-6.38,-54.88,32.0,32.7,31.3,50.0,54.0,48.0,20.2,21.9,19.3,990.3,991.1,990.3,2.0,103.0,7.8,0.0,alto
17/08/2019,18,8.0,0.0,-6.35,-53.53,32.0,32.7,31.3,50.0,54.0,48.0,20.2,21.9,19.3,990.3,991.1,990.3,2.0,103.0,7.8,0.0,alto
17/08/2019,18,8.0,0.0,-6.34,-53.53,32.0,32.7,31.3,50.0,54.0,48.0,20.2,21.9,19.3,990.3,991.1,990.3,2.0,103.0,7.8,0.0,alto
17/08/2019,18,11.0,0.0,-6.02,-53.75,32.0,32.7,31.3,50.0,54.0,48.0,20.2,21.9,19.3,990.3,991.1,990.3,2.0,103.0,7.8,0.0,alto
17/08/2019,18,11.0,0.0,-6.0,-53.75,32.0,32.7,31.3,50.0,54.0,48.0,20.2,21.9,19.3,990.3,991.1,990.3,2.0,103.0,7.8,0.0,alto
17/08/2019,18,28.0,0.0,-8.29,-54.85,32.0,32.7,31.3,50.0,54.0,48.0,20.2,21.9,19.3,990.3,991.1,990.3,2.0,103.0,7.8,0.0,alto
17/08/2019,18,11.0,0.0,-6.65,-53.55,32.0,32.7,31.3,50.0,54.0,48.0,20.2,21.9,19.3,990.3,991.1,990.3,2.0,103.0,7.8,0.0,alto
17/08/2019,18,8.0,0.0,-6.63,-53.56,32.0,32.7,31.3,50.0,54.0,48.0,20.2,21.9,19.3,990.3,991.1,990.3,2.0,103.0,7.8,0.0,alto
17/08/2019,18,0.0,0.0,-6.43,-53.4,32.0,32.7,31.3,50.0,54.0,48.0,20.2,21.9,19.3,990.3,991.1,990.3,2.0,103.0,7.8,0.0,alto
17/08/2019,18,0.0,0.0,-6.43,-53.42,32.0,32.7,31.3,50.0,54.0,48.0,20.2,21.9,19.3,990.3,991.1,990.3,2.0,103.0,7.8,0.0,médio
17/08/2019,18,0.0,0.0,-6.41,-53.42,32.0,32.7,31.3,50.0,54.0,48.0,20.2,21.9,19.3,990.3,991.1,990.3,2.0,103.0,7.8,0.0,médio
17/08/2019,18,6.0,0.0,-6.35,-53.51,32.0,32.7,31.3,50.0,54.0,48.0,20.2,21.9,19.3,990.3,991.1,990.3,2.0,103.0,7.8,0.0,alto
17/08/2019,18,70.0,0.0,-8.68,-55.07,32.0,32.7,31.3,50.0,54.0,48.0,20.2,21.9,19.3,990.3,991.1,990.3,2.0,103.0,7.8,0.0,alto
17/08/2019,18,68.0,0.0,-8.65,-54.52,32.0,32.7,31.3,50.0,54.0,48.0,20.2,21.9,19.3,990.3,991.1,990.3,2.0,103.0,7.8,0.0,alto
17/08/2019,18,17.0,0.0,-8.56,-54.57,32.0,32.7,31.3,50.0,54.0,48.0,20.2,21.9,19.3,990.3,991.1,990.3,2.0,103.0,7.8,0.0,alto
17/08/2019,18,17.0,0.0,-8.56,-54.63,32.0,32.7,31.3,50.0,54.0,48.0,20.2,21.9,19.3,990.3,991.1,990.3,2.0,103.0,7.8,0.0,alto
17/08/2019,18,36.0,0.0,-8.55,-54.83,32.0,32.7,31.3,50.0,54.0,48.0,20.2,21.9,19.3,990.3,991.1,990.3,2.0,103.0,7.8,0.0,alto
17/08/2019,18,12.0,0.0,-8.54,-54.57,32.0,32.7,31.3,50.0,54.0,48.0,20.2,21.9,19.3,990.3,991.1,990.3,2.0,103.0,7.8,0.0,alto
17/08/2019,18,12.0,0.0,-8.48,-54.58,32.0,32.7,31.3,50.0,54.0,48.0,20.2,21.9,19.3,990.3,991.1,990.3,2.0,103.0,7.8,0.0,alto
17/08/2019,18,18.0,0.0,-7.21,-55.16,32.0,32.7,31.3,50.0,54.0,48.0,20.2,21.9,19.3,990.3,991.1,990.3,2.0,103.0,7.8,0.0,alto
17/08/2019,18,62.0,0.0,-8.67,-54.54,32.0,32.7,31.3,50.0,54.0,48.0,20.2,21.9,19.3,990.3,991.1,990.3,2.0,103.0,7.8,0.0,alto
17/08/2019,18,62.0,0.0,-8.67,-54.56,32.0,32.7,31.3,50.0,54.0,48.0,20.2,21.9,19.3,990.3,991.1,990.3,2.0,103.0,7.8,0.0,alto
17/08/2019,18,12.0,0.0,-8.54,-54.63,32.0,32.7,31.3,50.0,54.0,48.0,20.2,21.9,19.3,990.3,991.1,990.3,2.0,103.0,7.8,0.0,alto
17/08/2019,18,23.0,0.0,-8.54,-54.79,32.0,32.7,31.3,50.0,54.0,48.0,20.2,21.9,19.3,990.3,991.1,990.3,2.0,103.0,7.8,0.0,alto
17/08/2019,17,6.0,0.0,-6.61,-53.56,32.0,32.2,30.7,53.0,62.0,52.0,21.4,22.9,20.5,991.1,992.1,991.1,1.5,55.0,5.7,0.0,alto
17/08/2019,17,18.0,0.0,-6.53,-55.09,32.0,32.2,30.7,53.0,62.0,52.0,21.4,22.9,20.5,991.1,992.1,991.1,1.5,55.0,5.7,0.0,alto
17/08/2019,17,6.0,0.0,-6.61,-53.54,32.0,32.2,30.7,53.0,62.0,52.0,21.4,22.9,20.5,991.1,992.1,991.1,1.5,55.0,5.7,0.0,alto
17/08/2019,17,3.0,0.0,-5.76,-53.58,32.0,32.2,30.7,53.0,62.0,52.0,21.4,22.9,20.5,991.1,992.1,991.1,1.5,55.0,5.7,0.0,alto
17/08/2019,17,71.0,0.0,-8.72,-55.04,32.0,32.2,30.7,53.0,62.0,52.0,21.4,22.9,20.5,991.1,992.1,991.1,1.5,55.0,5.7,0.0,alto
17/08/2019,17,62.0,0.0,-8.67,-54.58,32.0,32.2,30.7,53.0,62.0,52.0,21.4,22.9,20.5,991.1,992.1,991.1,1.5,55.0,5.7,0.0,alto
17/08/2019,17,68.0,0.0,-8.65,-54.56,32.0,32.2,30.7,53.0,62.0,52.0,21.4,22.9,20.5,991.1,992.1,991.1,1.5,55.0,5.7,0.0,alto
